block_number,date,vol_bin,ret_bin,n_wallets
13330090,2021-10-01,124.0,78.0,2
13330090,2021-10-01,124.0,80.0,1
13330090,2021-10-01,124.0,82.0,3
13330090,2021-10-01,124.0,84.0,1
13330090,2021-10-01,124.0,90.0,1
13330090,2021-10-01,124.0,92.0,2
13330090,2021-10-01,124.0,94.0,1
13330090,2021-10-01,124.0,98.0,3
13330090,2021-10-01,126.0,-58.0,1
13330090,2021-10-01,126.0,-50.0,1
13330090,2021-10-01,126.0,-46.0,1
13330090,2021-10-01,126.0,-44.0,28
13330090,2021-10-01,126.0,-32.0,2
13330090,2021-10-01,126.0,-30.0,2
13330090,2021-10-01,126.0,-26.0,1
13330090,2021-10-01,126.0,-24.0,3
13330090,2021-10-01,126.0,-22.0,1
13330090,2021-10-01,126.0,-20.0,6
13330090,2021-10-01,126.0,-18.0,2
13330090,2021-10-01,126.0,-16.0,2
13330090,2021-10-01,126.0,-14.0,4
13330090,2021-10-01,126.0,-12.0,21
13330090,2021-10-01,126.0,-10.0,6
13330090,2021-10-01,126.0,-8.0,12
13330090,2021-10-01,126.0,-6.0,10
13330090,2021-10-01,126.0,-4.0,4
13330090,2021-10-01,126.0,-2.0,9
13330090,2021-10-01,126.0,0.0,7
13330090,2021-10-01,126.0,2.0,7
13330090,2021-10-01,126.0,4.0,9
13330090,2021-10-01,126.0,6.0,5
13330090,2021-10-01,126.0,8.0,1
13330090,2021-10-01,126.0,10.0,5
13330090,2021-10-01,126.0,12.0,4
13330090,2021-10-01,126.0,16.0,5
13330090,2021-10-01,126.0,18.0,3
13330090,2021-10-01,126.0,20.0,5
13330090,2021-10-01,126.0,22.0,1
13330090,2021-10-01,126.0,26.0,3
13330090,2021-10-01,126.0,28.0,2
13330090,2021-10-01,126.0,30.0,2
13330090,2021-10-01,126.0,32.0,1
13330090,2021-10-01,126.0,34.0,4
13330090,2021-10-01,126.0,36.0,1
13330090,2021-10-01,126.0,38.0,1
13330090,2021-10-01,126.0,40.0,7
13330090,2021-10-01,126.0,42.0,3
13330090,2021-10-01,126.0,44.0,1
13330090,2021-10-01,126.0,48.0,1
13330090,2021-10-01,126.0,52.0,1
13330090,2021-10-01,126.0,58.0,1
13330090,2021-10-01,126.0,60.0,2
13330090,2021-10-01,126.0,62.0,1
13330090,2021-10-01,126.0,66.0,1
13330090,2021-10-01,126.0,68.0,1
13330090,2021-10-01,126.0,72.0,1
13330090,2021-10-01,126.0,74.0,1
13330090,2021-10-01,126.0,76.0,1
13330090,2021-10-01,126.0,90.0,1
13330090,2021-10-01,126.0,94.0,1
13330090,2021-10-01,126.0,96.0,1
13330090,2021-10-01,126.0,98.0,2
13330090,2021-10-01,128.0,-52.0,1
13330090,2021-10-01,128.0,-42.0,2
13330090,2021-10-01,128.0,-38.0,1
13330090,2021-10-01,128.0,-34.0,2
13330090,2021-10-01,128.0,-30.0,1
13330090,2021-10-01,128.0,-26.0,1
13330090,2021-10-01,128.0,-24.0,3
13330090,2021-10-01,128.0,-22.0,3
13330090,2021-10-01,128.0,-20.0,6
13330090,2021-10-01,128.0,-18.0,3
13330090,2021-10-01,128.0,-16.0,16
13330090,2021-10-01,128.0,-14.0,7
13330090,2021-10-01,128.0,-12.0,6
13330090,2021-10-01,128.0,-10.0,9
13330090,2021-10-01,128.0,-8.0,8
13330090,2021-10-01,128.0,-6.0,6
13330090,2021-10-01,128.0,-4.0,7
13330090,2021-10-01,128.0,-2.0,12
13330090,2021-10-01,128.0,0.0,9
13330090,2021-10-01,128.0,2.0,7
13330090,2021-10-01,128.0,4.0,4
13330090,2021-10-01,128.0,6.0,9
13330090,2021-10-01,128.0,8.0,2
13330090,2021-10-01,128.0,10.0,4
13330090,2021-10-01,128.0,12.0,2
13330090,2021-10-01,128.0,14.0,1
13330090,2021-10-01,128.0,16.0,4
13330090,2021-10-01,128.0,18.0,2
13330090,2021-10-01,128.0,22.0,1
13330090,2021-10-01,128.0,24.0,3
13330090,2021-10-01,128.0,26.0,7
13330090,2021-10-01,128.0,28.0,4
13330090,2021-10-01,128.0,30.0,1
13330090,2021-10-01,128.0,32.0,5
13330090,2021-10-01,128.0,34.0,1
13330090,2021-10-01,128.0,36.0,1
13330090,2021-10-01,128.0,38.0,1
13330090,2021-10-01,128.0,42.0,1
13330090,2021-10-01,128.0,46.0,1
13330090,2021-10-01,128.0,48.0,2
13330090,2021-10-01,128.0,52.0,1
13330090,2021-10-01,128.0,54.0,3
13330090,2021-10-01,128.0,56.0,6
13330090,2021-10-01,128.0,58.0,1
13330090,2021-10-01,128.0,60.0,2
13330090,2021-10-01,128.0,62.0,3
13330090,2021-10-01,128.0,74.0,2
13330090,2021-10-01,128.0,78.0,2
13330090,2021-10-01,128.0,82.0,2
13330090,2021-10-01,128.0,84.0,2
13330090,2021-10-01,128.0,94.0,1
13330090,2021-10-01,128.0,98.0,4
13330090,2021-10-01,130.0,-38.0,1
13330090,2021-10-01,130.0,-36.0,1
13330090,2021-10-01,130.0,-32.0,1
13330090,2021-10-01,130.0,-30.0,2
13330090,2021-10-01,130.0,-26.0,2
13330090,2021-10-01,130.0,-24.0,2
13330090,2021-10-01,130.0,-22.0,4
13330090,2021-10-01,130.0,-20.0,62
13330090,2021-10-01,130.0,-18.0,5
13330090,2021-10-01,130.0,-16.0,6
13330090,2021-10-01,130.0,-14.0,8
13330090,2021-10-01,130.0,-12.0,11
13330090,2021-10-01,130.0,-10.0,7
13330090,2021-10-01,130.0,-8.0,12
13330090,2021-10-01,130.0,-6.0,15
13330090,2021-10-01,130.0,-4.0,10
13330090,2021-10-01,130.0,-2.0,14
13330090,2021-10-01,130.0,0.0,12
13330090,2021-10-01,130.0,2.0,9
13330090,2021-10-01,130.0,4.0,8
13330090,2021-10-01,130.0,6.0,5
13330090,2021-10-01,130.0,8.0,1
13330090,2021-10-01,130.0,10.0,4
13330090,2021-10-01,130.0,12.0,5
13330090,2021-10-01,130.0,14.0,1
13330090,2021-10-01,130.0,16.0,1
13330090,2021-10-01,130.0,18.0,2
13330090,2021-10-01,130.0,20.0,1
13330090,2021-10-01,130.0,22.0,2
13330090,2021-10-01,130.0,24.0,1
13330090,2021-10-01,130.0,26.0,1
13330090,2021-10-01,130.0,28.0,2
13330090,2021-10-01,130.0,30.0,2
13330090,2021-10-01,130.0,34.0,2
13330090,2021-10-01,130.0,36.0,1
13330090,2021-10-01,130.0,38.0,1
13330090,2021-10-01,130.0,44.0,1
13330090,2021-10-01,130.0,46.0,5
13330090,2021-10-01,130.0,50.0,2
13330090,2021-10-01,130.0,52.0,1
13330090,2021-10-01,130.0,56.0,2
13330090,2021-10-01,130.0,62.0,3
13330090,2021-10-01,130.0,64.0,1
13330090,2021-10-01,130.0,66.0,1
13330090,2021-10-01,130.0,74.0,1
13330090,2021-10-01,130.0,78.0,1
13330090,2021-10-01,130.0,80.0,2
13330090,2021-10-01,130.0,82.0,1
13330090,2021-10-01,130.0,88.0,1
13330090,2021-10-01,130.0,96.0,1
13330090,2021-10-01,130.0,98.0,5
13330090,2021-10-01,132.0,-56.0,1
13330090,2021-10-01,132.0,-48.0,1
13330090,2021-10-01,132.0,-40.0,4
13330090,2021-10-01,132.0,-38.0,6
13330090,2021-10-01,132.0,-36.0,2
13330090,2021-10-01,132.0,-28.0,4
13330090,2021-10-01,132.0,-26.0,1
13330090,2021-10-01,132.0,-24.0,2
13330090,2021-10-01,132.0,-22.0,6
13330090,2021-10-01,132.0,-20.0,6
13330090,2021-10-01,132.0,-18.0,2
13330090,2021-10-01,132.0,-16.0,5
13330090,2021-10-01,132.0,-14.0,9
13330090,2021-10-01,132.0,-12.0,4
13330090,2021-10-01,132.0,-10.0,10
13330090,2021-10-01,132.0,-8.0,7
13330090,2021-10-01,132.0,-6.0,19
13330090,2021-10-01,132.0,-4.0,13
13330090,2021-10-01,132.0,-2.0,3
13330090,2021-10-01,132.0,0.0,10
13330090,2021-10-01,132.0,2.0,7
13330090,2021-10-01,132.0,4.0,8
13330090,2021-10-01,132.0,6.0,9
13330090,2021-10-01,132.0,8.0,5
13330090,2021-10-01,132.0,10.0,2
13330090,2021-10-01,132.0,12.0,2
13330090,2021-10-01,132.0,14.0,5
13330090,2021-10-01,132.0,16.0,6
13330090,2021-10-01,132.0,18.0,2
13330090,2021-10-01,132.0,20.0,1
13330090,2021-10-01,132.0,24.0,3
13330090,2021-10-01,132.0,26.0,1
13330090,2021-10-01,132.0,28.0,4
13330090,2021-10-01,132.0,30.0,4
13330090,2021-10-01,132.0,32.0,3
13330090,2021-10-01,132.0,34.0,3
13330090,2021-10-01,132.0,36.0,3
13330090,2021-10-01,132.0,38.0,1
13330090,2021-10-01,132.0,40.0,1
13330090,2021-10-01,132.0,42.0,1
13330090,2021-10-01,132.0,46.0,2
13330090,2021-10-01,132.0,48.0,2
13330090,2021-10-01,132.0,50.0,2
13330090,2021-10-01,132.0,52.0,2
13330090,2021-10-01,132.0,54.0,6
13330090,2021-10-01,132.0,56.0,1
13330090,2021-10-01,132.0,60.0,1
13330090,2021-10-01,132.0,62.0,1
13330090,2021-10-01,132.0,74.0,1
13330090,2021-10-01,132.0,76.0,1
13330090,2021-10-01,132.0,84.0,1
13330090,2021-10-01,132.0,86.0,3
13330090,2021-10-01,132.0,88.0,1
13330090,2021-10-01,132.0,98.0,4
13330090,2021-10-01,134.0,-52.0,1
13330090,2021-10-01,134.0,-42.0,1
13330090,2021-10-01,134.0,-40.0,1
13330090,2021-10-01,134.0,-36.0,1
13330090,2021-10-01,134.0,-32.0,2
13330090,2021-10-01,134.0,-28.0,2
13330090,2021-10-01,134.0,-26.0,2
13330090,2021-10-01,134.0,-24.0,7
13330090,2021-10-01,134.0,-22.0,3
13330090,2021-10-01,134.0,-20.0,2
13330090,2021-10-01,134.0,-18.0,6
13330090,2021-10-01,134.0,-16.0,5
13330090,2021-10-01,134.0,-14.0,10
13330090,2021-10-01,134.0,-12.0,5
13330090,2021-10-01,134.0,-10.0,2
13330090,2021-10-01,134.0,-8.0,13
13330090,2021-10-01,134.0,-6.0,12
13330090,2021-10-01,134.0,-4.0,19
13330090,2021-10-01,134.0,-2.0,212
13330090,2021-10-01,134.0,0.0,11
13330090,2021-10-01,134.0,2.0,15
13330090,2021-10-01,134.0,4.0,7
13330090,2021-10-01,134.0,6.0,13
13330090,2021-10-01,134.0,8.0,2
13330090,2021-10-01,134.0,10.0,5
13330090,2021-10-01,134.0,12.0,1
13330090,2021-10-01,134.0,14.0,2
13330090,2021-10-01,134.0,16.0,3
13330090,2021-10-01,134.0,18.0,1
13330090,2021-10-01,134.0,20.0,2
13330090,2021-10-01,134.0,22.0,1
13330090,2021-10-01,134.0,24.0,3
13330090,2021-10-01,134.0,26.0,3
13330090,2021-10-01,134.0,28.0,3
13330090,2021-10-01,134.0,30.0,2
13330090,2021-10-01,134.0,32.0,4
13330090,2021-10-01,134.0,34.0,6
13330090,2021-10-01,134.0,36.0,2
13330090,2021-10-01,134.0,38.0,1
13330090,2021-10-01,134.0,42.0,1
13330090,2021-10-01,134.0,48.0,1
13330090,2021-10-01,134.0,50.0,1
13330090,2021-10-01,134.0,54.0,1
13330090,2021-10-01,134.0,56.0,1
13330090,2021-10-01,134.0,60.0,1
13330090,2021-10-01,134.0,74.0,1
13330090,2021-10-01,134.0,76.0,1
13330090,2021-10-01,134.0,80.0,2
13330090,2021-10-01,134.0,82.0,5
13330090,2021-10-01,134.0,84.0,17
13330090,2021-10-01,134.0,86.0,10
13330090,2021-10-01,134.0,90.0,2
13330090,2021-10-01,134.0,96.0,1
13330090,2021-10-01,134.0,98.0,2
13330090,2021-10-01,136.0,-42.0,5
13330090,2021-10-01,136.0,-40.0,4
13330090,2021-10-01,136.0,-36.0,4
13330090,2021-10-01,136.0,-34.0,1
13330090,2021-10-01,136.0,-30.0,2
13330090,2021-10-01,136.0,-26.0,6
13330090,2021-10-01,136.0,-24.0,6
13330090,2021-10-01,136.0,-22.0,3
13330090,2021-10-01,136.0,-20.0,5
13330090,2021-10-01,136.0,-18.0,5
13330090,2021-10-01,136.0,-16.0,12
13330090,2021-10-01,136.0,-14.0,5
13330090,2021-10-01,136.0,-12.0,4
13330090,2021-10-01,136.0,-10.0,9
13330090,2021-10-01,136.0,-8.0,6
13330090,2021-10-01,136.0,-6.0,65
13330090,2021-10-01,136.0,-4.0,48
13330090,2021-10-01,136.0,-2.0,12
13330090,2021-10-01,136.0,0.0,11
13330090,2021-10-01,136.0,2.0,19
13330090,2021-10-01,136.0,4.0,5
13330090,2021-10-01,136.0,6.0,3
13330090,2021-10-01,136.0,8.0,4
13330090,2021-10-01,136.0,10.0,1
13330090,2021-10-01,136.0,12.0,3
13330090,2021-10-01,136.0,14.0,2
13330090,2021-10-01,136.0,16.0,1
13330090,2021-10-01,136.0,18.0,2
13330090,2021-10-01,136.0,22.0,3
13330090,2021-10-01,136.0,24.0,1
13330090,2021-10-01,136.0,26.0,1
13330090,2021-10-01,136.0,28.0,2
13330090,2021-10-01,136.0,30.0,3
13330090,2021-10-01,136.0,34.0,4
13330090,2021-10-01,136.0,36.0,1
13330090,2021-10-01,136.0,38.0,1
13330090,2021-10-01,136.0,40.0,3
13330090,2021-10-01,136.0,44.0,3
13330090,2021-10-01,136.0,48.0,1
13330090,2021-10-01,136.0,50.0,4
13330090,2021-10-01,136.0,52.0,2
13330090,2021-10-01,136.0,54.0,1
13330090,2021-10-01,136.0,58.0,2
13330090,2021-10-01,136.0,60.0,9
13330090,2021-10-01,136.0,76.0,1
13330090,2021-10-01,136.0,82.0,14
13330090,2021-10-01,136.0,84.0,1
13330090,2021-10-01,136.0,86.0,8
13330090,2021-10-01,136.0,88.0,2
13330090,2021-10-01,136.0,94.0,1
13330090,2021-10-01,136.0,96.0,1
13330090,2021-10-01,136.0,98.0,5
13330090,2021-10-01,138.0,-46.0,1
13330090,2021-10-01,138.0,-42.0,2
13330090,2021-10-01,138.0,-38.0,1
13330090,2021-10-01,138.0,-34.0,1
13330090,2021-10-01,138.0,-32.0,6
13330090,2021-10-01,138.0,-30.0,5
13330090,2021-10-01,138.0,-28.0,2
13330090,2021-10-01,138.0,-26.0,2
13330090,2021-10-01,138.0,-24.0,4
13330090,2021-10-01,138.0,-22.0,5
13330090,2021-10-01,138.0,-20.0,9
13330090,2021-10-01,138.0,-18.0,5
13330090,2021-10-01,138.0,-16.0,9
13330090,2021-10-01,138.0,-14.0,8
13330090,2021-10-01,138.0,-12.0,5
13330090,2021-10-01,138.0,-10.0,6
13330090,2021-10-01,138.0,-8.0,26
13330090,2021-10-01,138.0,-6.0,20
13330090,2021-10-01,138.0,-4.0,4
13330090,2021-10-01,138.0,-2.0,56
13330090,2021-10-01,138.0,0.0,11
13330090,2021-10-01,138.0,2.0,19
13330090,2021-10-01,138.0,4.0,8
13330090,2021-10-01,138.0,6.0,3
13330090,2021-10-01,138.0,8.0,3
13330090,2021-10-01,138.0,10.0,1
13330090,2021-10-01,138.0,12.0,4
13330090,2021-10-01,138.0,14.0,4
13330090,2021-10-01,138.0,16.0,5
13330090,2021-10-01,138.0,18.0,2
13330090,2021-10-01,138.0,20.0,3
13330090,2021-10-01,138.0,22.0,2
13330090,2021-10-01,138.0,28.0,3
13330090,2021-10-01,138.0,30.0,1
13330090,2021-10-01,138.0,34.0,2
13330090,2021-10-01,138.0,36.0,4
13330090,2021-10-01,138.0,40.0,1
13330090,2021-10-01,138.0,44.0,1
13330090,2021-10-01,138.0,46.0,1
13330090,2021-10-01,138.0,48.0,2
13330090,2021-10-01,138.0,50.0,4
13330090,2021-10-01,138.0,52.0,6
13330090,2021-10-01,138.0,66.0,2
13330090,2021-10-01,138.0,72.0,1
13330090,2021-10-01,138.0,76.0,1
13330090,2021-10-01,138.0,78.0,1
13330090,2021-10-01,138.0,80.0,2
13330090,2021-10-01,138.0,82.0,15
13330090,2021-10-01,138.0,84.0,4
13330090,2021-10-01,138.0,86.0,1
13330090,2021-10-01,138.0,88.0,2
13330090,2021-10-01,138.0,96.0,1
13330090,2021-10-01,138.0,98.0,3
13330090,2021-10-01,140.0,-60.0,1
13330090,2021-10-01,140.0,-44.0,1
13330090,2021-10-01,140.0,-42.0,1
13330090,2021-10-01,140.0,-40.0,1
13330090,2021-10-01,140.0,-38.0,1
13330090,2021-10-01,140.0,-36.0,1
13330090,2021-10-01,140.0,-32.0,5
13330090,2021-10-01,140.0,-30.0,5
13330090,2021-10-01,140.0,-28.0,3
13330090,2021-10-01,140.0,-26.0,2
13330090,2021-10-01,140.0,-24.0,1
13330090,2021-10-01,140.0,-22.0,6
13330090,2021-10-01,140.0,-20.0,1
13330090,2021-10-01,140.0,-18.0,10
13330090,2021-10-01,140.0,-16.0,5
13330090,2021-10-01,140.0,-14.0,7
13330090,2021-10-01,140.0,-12.0,7
13330090,2021-10-01,140.0,-10.0,26
13330090,2021-10-01,140.0,-8.0,33
13330090,2021-10-01,140.0,-6.0,10
13330090,2021-10-01,140.0,-4.0,6
13330090,2021-10-01,140.0,-2.0,37
13330090,2021-10-01,140.0,0.0,14
13330090,2021-10-01,140.0,2.0,14
13330090,2021-10-01,140.0,4.0,5
13330090,2021-10-01,140.0,6.0,2
13330090,2021-10-01,140.0,8.0,1
13330090,2021-10-01,140.0,10.0,4
13330090,2021-10-01,140.0,12.0,6
13330090,2021-10-01,140.0,14.0,3
13330090,2021-10-01,140.0,16.0,2
13330090,2021-10-01,140.0,18.0,2
13330090,2021-10-01,140.0,20.0,2
13330090,2021-10-01,140.0,22.0,2
13330090,2021-10-01,140.0,24.0,1
13330090,2021-10-01,140.0,26.0,1
13330090,2021-10-01,140.0,28.0,1
13330090,2021-10-01,140.0,30.0,1
13330090,2021-10-01,140.0,32.0,3
13330090,2021-10-01,140.0,36.0,3
13330090,2021-10-01,140.0,42.0,1
13330090,2021-10-01,140.0,46.0,2
13330090,2021-10-01,140.0,48.0,1
13330090,2021-10-01,140.0,50.0,3
13330090,2021-10-01,140.0,52.0,2
13330090,2021-10-01,140.0,54.0,1
13330090,2021-10-01,140.0,60.0,2
13330090,2021-10-01,140.0,66.0,1
13330090,2021-10-01,140.0,68.0,1
13330090,2021-10-01,140.0,82.0,2
13330090,2021-10-01,140.0,84.0,1
13330090,2021-10-01,140.0,86.0,1
13330090,2021-10-01,140.0,88.0,1
13330090,2021-10-01,140.0,92.0,1
13330090,2021-10-01,140.0,96.0,1
13330090,2021-10-01,140.0,98.0,2
13330090,2021-10-01,142.0,-48.0,1
13330090,2021-10-01,142.0,-44.0,3
13330090,2021-10-01,142.0,-42.0,3
13330090,2021-10-01,142.0,-38.0,3
13330090,2021-10-01,142.0,-32.0,2
13330090,2021-10-01,142.0,-30.0,1
13330090,2021-10-01,142.0,-28.0,6
13330090,2021-10-01,142.0,-26.0,1
13330090,2021-10-01,142.0,-24.0,5
13330090,2021-10-01,142.0,-22.0,3
13330090,2021-10-01,142.0,-20.0,101
13330090,2021-10-01,142.0,-18.0,14
13330090,2021-10-01,142.0,-16.0,1
13330090,2021-10-01,142.0,-14.0,3
13330090,2021-10-01,142.0,-12.0,4
13330090,2021-10-01,142.0,-10.0,8
13330090,2021-10-01,142.0,-8.0,19
13330090,2021-10-01,142.0,-6.0,7
13330090,2021-10-01,142.0,-4.0,12
13330090,2021-10-01,142.0,-2.0,18
13330090,2021-10-01,142.0,0.0,13
13330090,2021-10-01,142.0,2.0,5
13330090,2021-10-01,142.0,4.0,5
13330090,2021-10-01,142.0,6.0,4
13330090,2021-10-01,142.0,8.0,6
13330090,2021-10-01,142.0,10.0,3
13330090,2021-10-01,142.0,12.0,4
13330090,2021-10-01,142.0,14.0,3
13330090,2021-10-01,142.0,16.0,4
13330090,2021-10-01,142.0,18.0,2
13330090,2021-10-01,142.0,20.0,3
13330090,2021-10-01,142.0,22.0,1
13330090,2021-10-01,142.0,24.0,2
13330090,2021-10-01,142.0,26.0,5
13330090,2021-10-01,142.0,28.0,2
13330090,2021-10-01,142.0,30.0,2
13330090,2021-10-01,142.0,36.0,2
13330090,2021-10-01,142.0,38.0,2
13330090,2021-10-01,142.0,40.0,3
13330090,2021-10-01,142.0,46.0,1
13330090,2021-10-01,142.0,48.0,2
13330090,2021-10-01,142.0,50.0,2
13330090,2021-10-01,142.0,52.0,1
13330090,2021-10-01,142.0,54.0,1
13330090,2021-10-01,142.0,58.0,1
13330090,2021-10-01,142.0,66.0,3
13330090,2021-10-01,142.0,82.0,3
13330090,2021-10-01,142.0,84.0,2
13330090,2021-10-01,142.0,88.0,1
13330090,2021-10-01,142.0,90.0,1
13330090,2021-10-01,142.0,98.0,7
13330090,2021-10-01,144.0,-44.0,1
13330090,2021-10-01,144.0,-42.0,4
13330090,2021-10-01,144.0,-34.0,3
13330090,2021-10-01,144.0,-32.0,1
13330090,2021-10-01,144.0,-30.0,2
13330090,2021-10-01,144.0,-28.0,6
13330090,2021-10-01,144.0,-26.0,3
13330090,2021-10-01,144.0,-24.0,4
13330090,2021-10-01,144.0,-22.0,5
13330090,2021-10-01,144.0,-20.0,2
13330090,2021-10-01,144.0,-18.0,5
13330090,2021-10-01,144.0,-16.0,5
13330090,2021-10-01,144.0,-14.0,5
13330090,2021-10-01,144.0,-12.0,15
13330090,2021-10-01,144.0,-10.0,31
13330090,2021-10-01,144.0,-8.0,2
13330090,2021-10-01,144.0,-6.0,10
13330090,2021-10-01,144.0,-4.0,145
13330090,2021-10-01,144.0,-2.0,9
13330090,2021-10-01,144.0,0.0,24
13330090,2021-10-01,144.0,2.0,4
13330090,2021-10-01,144.0,4.0,1
13330090,2021-10-01,144.0,6.0,3
13330090,2021-10-01,144.0,8.0,1
13330090,2021-10-01,144.0,10.0,2
13330090,2021-10-01,144.0,12.0,1
13330090,2021-10-01,144.0,14.0,3
13330090,2021-10-01,144.0,18.0,2
13330090,2021-10-01,144.0,20.0,3
13330090,2021-10-01,144.0,22.0,2
13330090,2021-10-01,144.0,26.0,1
13330090,2021-10-01,144.0,28.0,1
13330090,2021-10-01,144.0,30.0,1
13330090,2021-10-01,144.0,32.0,3
13330090,2021-10-01,144.0,34.0,1
13330090,2021-10-01,144.0,36.0,1
13330090,2021-10-01,144.0,42.0,1
13330090,2021-10-01,144.0,44.0,2
13330090,2021-10-01,144.0,64.0,1
13330090,2021-10-01,144.0,98.0,1
13330090,2021-10-01,146.0,-66.0,1
13330090,2021-10-01,146.0,-50.0,2
13330090,2021-10-01,146.0,-48.0,1
13330090,2021-10-01,146.0,-44.0,2
13330090,2021-10-01,146.0,-36.0,1
13330090,2021-10-01,146.0,-34.0,1
13330090,2021-10-01,146.0,-28.0,4
13330090,2021-10-01,146.0,-26.0,1
13330090,2021-10-01,146.0,-24.0,8
13330090,2021-10-01,146.0,-22.0,2
13330090,2021-10-01,146.0,-20.0,8
13330090,2021-10-01,146.0,-18.0,8
13330090,2021-10-01,146.0,-16.0,9
13330090,2021-10-01,146.0,-14.0,13
13330090,2021-10-01,146.0,-12.0,8
13330090,2021-10-01,146.0,-10.0,18
13330090,2021-10-01,146.0,-8.0,15
13330090,2021-10-01,146.0,-6.0,9
13330090,2021-10-01,146.0,-4.0,8
13330090,2021-10-01,146.0,-2.0,12
13330090,2021-10-01,146.0,0.0,80
13330090,2021-10-01,146.0,2.0,67
13330090,2021-10-01,146.0,4.0,6
13330090,2021-10-01,146.0,6.0,1
13330090,2021-10-01,146.0,8.0,2
13330090,2021-10-01,146.0,10.0,3
13330090,2021-10-01,146.0,12.0,4
13330090,2021-10-01,146.0,14.0,3
13330090,2021-10-01,146.0,16.0,3
13330090,2021-10-01,146.0,18.0,2
13330090,2021-10-01,146.0,22.0,1
13330090,2021-10-01,146.0,24.0,5
13330090,2021-10-01,146.0,26.0,2
13330090,2021-10-01,146.0,30.0,5
13330090,2021-10-01,146.0,34.0,3
13330090,2021-10-01,146.0,36.0,1
13330090,2021-10-01,146.0,38.0,2
13330090,2021-10-01,146.0,40.0,2
13330090,2021-10-01,146.0,44.0,1
13330090,2021-10-01,146.0,46.0,2
13330090,2021-10-01,146.0,52.0,1
13330090,2021-10-01,146.0,56.0,1
13330090,2021-10-01,146.0,62.0,2
13330090,2021-10-01,146.0,70.0,1
13330090,2021-10-01,146.0,84.0,1
13330090,2021-10-01,146.0,90.0,1
13330090,2021-10-01,146.0,98.0,4
13330090,2021-10-01,148.0,-58.0,1
13330090,2021-10-01,148.0,-52.0,2
13330090,2021-10-01,148.0,-50.0,1
13330090,2021-10-01,148.0,-48.0,1
13330090,2021-10-01,148.0,-44.0,3
13330090,2021-10-01,148.0,-42.0,2
13330090,2021-10-01,148.0,-34.0,1
13330090,2021-10-01,148.0,-30.0,2
13330090,2021-10-01,148.0,-28.0,2
13330090,2021-10-01,148.0,-26.0,1
13330090,2021-10-01,148.0,-24.0,7
13330090,2021-10-01,148.0,-22.0,3
13330090,2021-10-01,148.0,-20.0,5
13330090,2021-10-01,148.0,-18.0,12
13330090,2021-10-01,148.0,-16.0,8
13330090,2021-10-01,148.0,-14.0,10
13330090,2021-10-01,148.0,-12.0,80
13330090,2021-10-01,148.0,-10.0,393
13330090,2021-10-01,148.0,-8.0,32
13330090,2021-10-01,148.0,-6.0,17
13330090,2021-10-01,148.0,-4.0,77
13330090,2021-10-01,148.0,-2.0,49
13330090,2021-10-01,148.0,0.0,28
13330090,2021-10-01,148.0,2.0,19
13330090,2021-10-01,148.0,4.0,6
13330090,2021-10-01,148.0,6.0,7
13330090,2021-10-01,148.0,8.0,3
13330090,2021-10-01,148.0,10.0,4
13330090,2021-10-01,148.0,12.0,8
13330090,2021-10-01,148.0,14.0,1
13330090,2021-10-01,148.0,16.0,1
13330090,2021-10-01,148.0,18.0,2
13330090,2021-10-01,148.0,20.0,2
13330090,2021-10-01,148.0,22.0,1
13330090,2021-10-01,148.0,26.0,2
13330090,2021-10-01,148.0,28.0,1
13330090,2021-10-01,148.0,30.0,1
13330090,2021-10-01,148.0,32.0,3
13330090,2021-10-01,148.0,34.0,2
13330090,2021-10-01,148.0,38.0,2
13330090,2021-10-01,148.0,40.0,3
13330090,2021-10-01,148.0,44.0,2
13330090,2021-10-01,148.0,50.0,76
13330090,2021-10-01,148.0,52.0,1
13330090,2021-10-01,148.0,56.0,1
13330090,2021-10-01,148.0,60.0,1
13330090,2021-10-01,148.0,82.0,22
13330090,2021-10-01,148.0,90.0,1
13330090,2021-10-01,148.0,98.0,9
13330090,2021-10-01,150.0,-62.0,4
13330090,2021-10-01,150.0,-58.0,1
13330090,2021-10-01,150.0,-46.0,2
13330090,2021-10-01,150.0,-36.0,1
13330090,2021-10-01,150.0,-34.0,1
13330090,2021-10-01,150.0,-30.0,1
13330090,2021-10-01,150.0,-28.0,1
13330090,2021-10-01,150.0,-24.0,5
13330090,2021-10-01,150.0,-22.0,4
13330090,2021-10-01,150.0,-20.0,5
13330090,2021-10-01,150.0,-18.0,12
13330090,2021-10-01,150.0,-16.0,4
13330090,2021-10-01,150.0,-14.0,6
13330090,2021-10-01,150.0,-12.0,2
13330090,2021-10-01,150.0,-10.0,21
13330090,2021-10-01,150.0,-8.0,10
13330090,2021-10-01,150.0,-6.0,9
13330090,2021-10-01,150.0,-4.0,12
13330090,2021-10-01,150.0,-2.0,20
13330090,2021-10-01,150.0,0.0,25
13330090,2021-10-01,150.0,2.0,20
13330090,2021-10-01,150.0,4.0,4
13330090,2021-10-01,150.0,6.0,8
13330090,2021-10-01,150.0,8.0,2
13330090,2021-10-01,150.0,10.0,7
13330090,2021-10-01,150.0,12.0,7
13330090,2021-10-01,150.0,14.0,8
13330090,2021-10-01,150.0,16.0,1
13330090,2021-10-01,150.0,18.0,6
13330090,2021-10-01,150.0,20.0,3
13330090,2021-10-01,150.0,22.0,8
13330090,2021-10-01,150.0,24.0,1
