block_number,date,vol_bin,sharpe_bin,n_wallets
13330090,2021-10-01,0.5,0.9,383
13330090,2021-10-01,0.5,1.0,407
13330090,2021-10-01,0.5,1.1,560
13330090,2021-10-01,0.5,1.2,419
13330090,2021-10-01,0.5,1.3,465
13330090,2021-10-01,0.5,1.4,158
13330090,2021-10-01,0.5,1.5,72
13330090,2021-10-01,0.5,1.6,19
13330090,2021-10-01,0.5,1.7,12
13330090,2021-10-01,0.5,1.8,1
13330090,2021-10-01,0.5,1.9,1
13330090,2021-10-01,0.5,2.0,1
13330090,2021-10-01,0.52,-1.7,1
13330090,2021-10-01,0.52,-1.4,11
13330090,2021-10-01,0.52,-1.3,9
13330090,2021-10-01,0.52,-1.2,29
13330090,2021-10-01,0.52,-1.1,99
13330090,2021-10-01,0.52,-1.0,111
13330090,2021-10-01,0.52,-0.9,99
13330090,2021-10-01,0.52,-0.8,111
13330090,2021-10-01,0.52,-0.7,226
13330090,2021-10-01,0.52,-0.6,102
13330090,2021-10-01,0.52,-0.5,338
13330090,2021-10-01,0.52,-0.4,1594
13330090,2021-10-01,0.52,-0.3,829
13330090,2021-10-01,0.52,-0.2,1349
13330090,2021-10-01,0.52,-0.1,1878
13330090,2021-10-01,0.52,0.0,2040
13330090,2021-10-01,0.52,0.1,1691
13330090,2021-10-01,0.52,0.2,2877
13330090,2021-10-01,0.52,0.3,2060
13330090,2021-10-01,0.52,0.4,1264
13330090,2021-10-01,0.52,0.5,1150
13330090,2021-10-01,0.52,0.6,1463
13330090,2021-10-01,0.52,0.7,1178
13330090,2021-10-01,0.52,0.8,419
13330090,2021-10-01,0.52,0.9,479
13330090,2021-10-01,0.52,1.0,258
13330090,2021-10-01,0.52,1.1,520
13330090,2021-10-01,0.52,1.2,536
13330090,2021-10-01,0.52,1.3,211
13330090,2021-10-01,0.52,1.4,130
13330090,2021-10-01,0.52,1.5,93
13330090,2021-10-01,0.52,1.6,29
13330090,2021-10-01,0.52,1.7,8
13330090,2021-10-01,0.52,1.8,3
13330090,2021-10-01,0.52,1.9,2
13330090,2021-10-01,0.52,2.0,1
13330090,2021-10-01,0.54,-1.6,1
13330090,2021-10-01,0.54,-1.5,2
13330090,2021-10-01,0.54,-1.4,11
13330090,2021-10-01,0.54,-1.3,10
13330090,2021-10-01,0.54,-1.2,7
13330090,2021-10-01,0.54,-1.1,575
13330090,2021-10-01,0.54,-1.0,51
13330090,2021-10-01,0.54,-0.9,125
13330090,2021-10-01,0.54,-0.8,129
13330090,2021-10-01,0.54,-0.7,108
13330090,2021-10-01,0.54,-0.6,67
13330090,2021-10-01,0.54,-0.5,160
13330090,2021-10-01,0.54,-0.4,1529
13330090,2021-10-01,0.54,-0.3,985
13330090,2021-10-01,0.54,-0.2,1160
13330090,2021-10-01,0.54,-0.1,817
13330090,2021-10-01,0.54,0.0,1012
13330090,2021-10-01,0.54,0.1,1339
13330090,2021-10-01,0.54,0.2,1966
13330090,2021-10-01,0.54,0.3,991
13330090,2021-10-01,0.54,0.4,872
13330090,2021-10-01,0.54,0.5,781
13330090,2021-10-01,0.54,0.6,1099
13330090,2021-10-01,0.54,0.7,977
13330090,2021-10-01,0.54,0.8,422
13330090,2021-10-01,0.54,0.9,240
13330090,2021-10-01,0.54,1.0,256
13330090,2021-10-01,0.54,1.1,541
13330090,2021-10-01,0.54,1.2,1097
13330090,2021-10-01,0.54,1.3,115
13330090,2021-10-01,0.54,1.4,184
13330090,2021-10-01,0.54,1.5,476
13330090,2021-10-01,0.54,1.6,25
13330090,2021-10-01,0.54,1.7,5
13330090,2021-10-01,0.54,1.8,4
13330090,2021-10-01,0.56,-1.6,1
13330090,2021-10-01,0.56,-1.5,1
13330090,2021-10-01,0.56,-1.4,5
13330090,2021-10-01,0.56,-1.3,14
13330090,2021-10-01,0.56,-1.2,8
13330090,2021-10-01,0.56,-1.1,20
13330090,2021-10-01,0.56,-1.0,61
13330090,2021-10-01,0.56,-0.9,26
13330090,2021-10-01,0.56,-0.8,172
13330090,2021-10-01,0.56,-0.7,88
13330090,2021-10-01,0.56,-0.6,54
13330090,2021-10-01,0.56,-0.5,102
13330090,2021-10-01,0.56,-0.4,243
13330090,2021-10-01,0.56,-0.3,399
13330090,2021-10-01,0.56,-0.2,581
13330090,2021-10-01,0.56,-0.1,814
13330090,2021-10-01,0.56,0.0,880
13330090,2021-10-01,0.56,0.1,833
13330090,2021-10-01,0.56,0.2,1474
13330090,2021-10-01,0.56,0.3,748
13330090,2021-10-01,0.56,0.4,657
13330090,2021-10-01,0.56,0.5,587
13330090,2021-10-01,0.56,0.6,933
13330090,2021-10-01,0.56,0.7,1075
13330090,2021-10-01,0.56,0.8,567
13330090,2021-10-01,0.56,0.9,239
13330090,2021-10-01,0.56,1.0,195
13330090,2021-10-01,0.56,1.1,915
13330090,2021-10-01,0.56,1.2,319
13330090,2021-10-01,0.56,1.3,87
13330090,2021-10-01,0.56,1.4,658
13330090,2021-10-01,0.56,1.5,240
13330090,2021-10-01,0.56,1.6,15
13330090,2021-10-01,0.56,1.7,4
13330090,2021-10-01,0.56,1.8,3
13330090,2021-10-01,0.56,1.9,1
13330090,2021-10-01,0.56,2.0,1
13330090,2021-10-01,0.58,-1.6,1
13330090,2021-10-01,0.58,-1.4,3
13330090,2021-10-01,0.58,-1.3,90
13330090,2021-10-01,0.58,-1.2,14
13330090,2021-10-01,0.58,-1.1,2
13330090,2021-10-01,0.58,-1.0,71
13330090,2021-10-01,0.58,-0.9,11
13330090,2021-10-01,0.58,-0.8,359
13330090,2021-10-01,0.58,-0.7,119
13330090,2021-10-01,0.58,-0.6,42
13330090,2021-10-01,0.58,-0.5,74
13330090,2021-10-01,0.58,-0.4,280
13330090,2021-10-01,0.58,-0.3,416
13330090,2021-10-01,0.58,-0.2,283
13330090,2021-10-01,0.58,-0.1,1232
13330090,2021-10-01,0.58,0.0,696
13330090,2021-10-01,0.58,0.1,537
13330090,2021-10-01,0.58,0.2,2103
13330090,2021-10-01,0.58,0.3,758
13330090,2021-10-01,0.58,0.4,666
13330090,2021-10-01,0.58,0.5,472
13330090,2021-10-01,0.58,0.6,822
13330090,2021-10-01,0.58,0.7,852
13330090,2021-10-01,0.58,0.8,368
13330090,2021-10-01,0.58,0.9,166
13330090,2021-10-01,0.58,1.0,430
13330090,2021-10-01,0.58,1.1,2371
13330090,2021-10-01,0.58,1.2,302
13330090,2021-10-01,0.58,1.3,98
13330090,2021-10-01,0.58,1.4,69
13330090,2021-10-01,0.58,1.5,20
13330090,2021-10-01,0.58,1.6,13
13330090,2021-10-01,0.58,1.7,2
13330090,2021-10-01,0.58,1.8,18
13330090,2021-10-01,0.58,1.9,8
13330090,2021-10-01,0.58,2.0,1
13330090,2021-10-01,0.6,-1.9,2
13330090,2021-10-01,0.6,-1.5,2
13330090,2021-10-01,0.6,-1.4,2
13330090,2021-10-01,0.6,-1.3,12
13330090,2021-10-01,0.6,-1.2,8
13330090,2021-10-01,0.6,-1.1,6
13330090,2021-10-01,0.6,-1.0,12
13330090,2021-10-01,0.6,-0.9,21
13330090,2021-10-01,0.6,-0.8,197
13330090,2021-10-01,0.6,-0.7,366
13330090,2021-10-01,0.6,-0.6,137
13330090,2021-10-01,0.6,-0.5,49
13330090,2021-10-01,0.6,-0.4,136
13330090,2021-10-01,0.6,-0.3,512
13330090,2021-10-01,0.6,-0.2,365
13330090,2021-10-01,0.6,-0.1,797
13330090,2021-10-01,0.6,0.0,783
13330090,2021-10-01,0.6,0.1,470
13330090,2021-10-01,0.6,0.2,466
13330090,2021-10-01,0.6,0.3,842
13330090,2021-10-01,0.6,0.4,653
13330090,2021-10-01,0.6,0.5,414
13330090,2021-10-01,0.6,0.6,655
13330090,2021-10-01,0.6,0.7,1086
13330090,2021-10-01,0.6,0.8,335
13330090,2021-10-01,0.6,0.9,163
13330090,2021-10-01,0.6,1.0,344
13330090,2021-10-01,0.6,1.1,287
13330090,2021-10-01,0.6,1.2,526
13330090,2021-10-01,0.6,1.3,100
13330090,2021-10-01,0.6,1.4,53
13330090,2021-10-01,0.6,1.5,6
13330090,2021-10-01,0.6,1.6,12
13330090,2021-10-01,0.6,1.7,13
13330090,2021-10-01,0.6,1.8,7
13330090,2021-10-01,0.6,1.9,1
13330090,2021-10-01,0.62,-1.6,2
13330090,2021-10-01,0.62,-1.4,1
13330090,2021-10-01,0.62,-1.3,3
13330090,2021-10-01,0.62,-1.2,4
13330090,2021-10-01,0.62,-1.1,7
13330090,2021-10-01,0.62,-1.0,9
13330090,2021-10-01,0.62,-0.9,16
13330090,2021-10-01,0.62,-0.8,14
13330090,2021-10-01,0.62,-0.7,69
13330090,2021-10-01,0.62,-0.6,27
13330090,2021-10-01,0.62,-0.5,26
13330090,2021-10-01,0.62,-0.4,64
13330090,2021-10-01,0.62,-0.3,194
13330090,2021-10-01,0.62,-0.2,231
13330090,2021-10-01,0.62,-0.1,388
13330090,2021-10-01,0.62,0.0,732
13330090,2021-10-01,0.62,0.1,706
13330090,2021-10-01,0.62,0.2,320
13330090,2021-10-01,0.62,0.3,461
13330090,2021-10-01,0.62,0.4,682
13330090,2021-10-01,0.62,0.5,489
13330090,2021-10-01,0.62,0.6,733
13330090,2021-10-01,0.62,0.7,1601
13330090,2021-10-01,0.62,0.8,296
13330090,2021-10-01,0.62,0.9,166
13330090,2021-10-01,0.62,1.0,127
13330090,2021-10-01,0.62,1.1,130
13330090,2021-10-01,0.62,1.2,126
13330090,2021-10-01,0.62,1.3,94
13330090,2021-10-01,0.62,1.4,37
13330090,2021-10-01,0.62,1.5,9
13330090,2021-10-01,0.62,1.6,8
13330090,2021-10-01,0.62,1.7,8
13330090,2021-10-01,0.62,1.8,2
13330090,2021-10-01,0.64,-1.3,5
13330090,2021-10-01,0.64,-1.2,13
13330090,2021-10-01,0.64,-1.1,13
13330090,2021-10-01,0.64,-1.0,11
13330090,2021-10-01,0.64,-0.9,3
13330090,2021-10-01,0.64,-0.8,9
13330090,2021-10-01,0.64,-0.7,11
13330090,2021-10-01,0.64,-0.6,11
13330090,2021-10-01,0.64,-0.5,90
13330090,2021-10-01,0.64,-0.4,73
13330090,2021-10-01,0.64,-0.3,92
13330090,2021-10-01,0.64,-0.2,263
13330090,2021-10-01,0.64,-0.1,323
13330090,2021-10-01,0.64,0.0,1379
13330090,2021-10-01,0.64,0.1,332
13330090,2021-10-01,0.64,0.2,241
13330090,2021-10-01,0.64,0.3,365
13330090,2021-10-01,0.64,0.4,679
13330090,2021-10-01,0.64,0.5,620
13330090,2021-10-01,0.64,0.6,358
13330090,2021-10-01,0.64,0.7,787
13330090,2021-10-01,0.64,0.8,301
13330090,2021-10-01,0.64,0.9,273
13330090,2021-10-01,0.64,1.0,87
13330090,2021-10-01,0.64,1.1,87
13330090,2021-10-01,0.64,1.2,152
13330090,2021-10-01,0.64,1.3,129
13330090,2021-10-01,0.64,1.4,31
13330090,2021-10-01,0.64,1.5,11
13330090,2021-10-01,0.64,1.6,40
13330090,2021-10-01,0.64,1.7,4
13330090,2021-10-01,0.64,1.8,1
13330090,2021-10-01,0.66,-1.3,4
13330090,2021-10-01,0.66,-1.2,5
13330090,2021-10-01,0.66,-1.1,2
13330090,2021-10-01,0.66,-1.0,1
13330090,2021-10-01,0.66,-0.9,4
13330090,2021-10-01,0.66,-0.8,10
13330090,2021-10-01,0.66,-0.7,14
13330090,2021-10-01,0.66,-0.6,8
13330090,2021-10-01,0.66,-0.5,30
13330090,2021-10-01,0.66,-0.4,42
13330090,2021-10-01,0.66,-0.3,108
13330090,2021-10-01,0.66,-0.2,214
13330090,2021-10-01,0.66,-0.1,392
13330090,2021-10-01,0.66,0.0,455
13330090,2021-10-01,0.66,0.1,472
13330090,2021-10-01,0.66,0.2,407
13330090,2021-10-01,0.66,0.3,239
13330090,2021-10-01,0.66,0.4,553
13330090,2021-10-01,0.66,0.5,231
13330090,2021-10-01,0.66,0.6,613
13330090,2021-10-01,0.66,0.7,1657
13330090,2021-10-01,0.66,0.8,207
13330090,2021-10-01,0.66,0.9,119
13330090,2021-10-01,0.66,1.0,62
13330090,2021-10-01,0.66,1.1,65
13330090,2021-10-01,0.66,1.2,350
13330090,2021-10-01,0.66,1.3,147
13330090,2021-10-01,0.66,1.4,33
13330090,2021-10-01,0.66,1.5,14
13330090,2021-10-01,0.66,1.6,29
13330090,2021-10-01,0.66,1.7,3
13330090,2021-10-01,0.68,-1.3,11
13330090,2021-10-01,0.68,-1.2,6
13330090,2021-10-01,0.68,-1.1,1
13330090,2021-10-01,0.68,-0.9,3
13330090,2021-10-01,0.68,-0.8,6
13330090,2021-10-01,0.68,-0.7,4
13330090,2021-10-01,0.68,-0.6,15
13330090,2021-10-01,0.68,-0.5,31
13330090,2021-10-01,0.68,-0.4,54
13330090,2021-10-01,0.68,-0.3,90
13330090,2021-10-01,0.68,-0.2,340
13330090,2021-10-01,0.68,-0.1,869
13330090,2021-10-01,0.68,0.0,2440
13330090,2021-10-01,0.68,0.1,303
13330090,2021-10-01,0.68,0.2,207
13330090,2021-10-01,0.68,0.3,199
13330090,2021-10-01,0.68,0.4,155
13330090,2021-10-01,0.68,0.5,178
13330090,2021-10-01,0.68,0.6,410
13330090,2021-10-01,0.68,0.7,1973
13330090,2021-10-01,0.68,0.8,138
13330090,2021-10-01,0.68,0.9,136
13330090,2021-10-01,0.68,1.0,43
13330090,2021-10-01,0.68,1.1,52
13330090,2021-10-01,0.68,1.2,104
13330090,2021-10-01,0.68,1.3,102
13330090,2021-10-01,0.68,1.4,62
13330090,2021-10-01,0.68,1.5,15
13330090,2021-10-01,0.68,1.6,1
13330090,2021-10-01,0.68,1.7,5
13330090,2021-10-01,0.7,-1.4,1
13330090,2021-10-01,0.7,-1.3,13
13330090,2021-10-01,0.7,-1.2,19
13330090,2021-10-01,0.7,-1.0,3
13330090,2021-10-01,0.7,-0.8,8
13330090,2021-10-01,0.7,-0.7,2
13330090,2021-10-01,0.7,-0.6,10
13330090,2021-10-01,0.7,-0.5,68
13330090,2021-10-01,0.7,-0.4,81
13330090,2021-10-01,0.7,-0.3,80
13330090,2021-10-01,0.7,-0.2,208
13330090,2021-10-01,0.7,-0.1,270
13330090,2021-10-01,0.7,0.0,536
13330090,2021-10-01,0.7,0.1,232
13330090,2021-10-01,0.7,0.2,111
13330090,2021-10-01,0.7,0.3,228
13330090,2021-10-01,0.7,0.4,100
13330090,2021-10-01,0.7,0.5,147
13330090,2021-10-01,0.7,0.6,299
13330090,2021-10-01,0.7,0.7,379
13330090,2021-10-01,0.7,0.8,108
13330090,2021-10-01,0.7,0.9,146
13330090,2021-10-01,0.7,1.0,37
13330090,2021-10-01,0.7,1.1,32
13330090,2021-10-01,0.7,1.2,50
13330090,2021-10-01,0.7,1.3,147
13330090,2021-10-01,0.7,1.4,113
13330090,2021-10-01,0.7,1.5,2
13330090,2021-10-01,0.7,1.6,6
13330090,2021-10-01,0.72,-1.3,18
13330090,2021-10-01,0.72,-1.2,74
13330090,2021-10-01,0.72,-1.1,1
13330090,2021-10-01,0.72,-0.9,3
13330090,2021-10-01,0.72,-0.8,26
13330090,2021-10-01,0.72,-0.7,3
13330090,2021-10-01,0.72,-0.6,19
13330090,2021-10-01,0.72,-0.5,35
13330090,2021-10-01,0.72,-0.4,177
13330090,2021-10-01,0.72,-0.3,81
13330090,2021-10-01,0.72,-0.2,435
13330090,2021-10-01,0.72,-0.1,564
13330090,2021-10-01,0.72,0.0,720
13330090,2021-10-01,0.72,0.1,105
13330090,2021-10-01,0.72,0.2,127
13330090,2021-10-01,0.72,0.3,177
13330090,2021-10-01,0.72,0.4,82
13330090,2021-10-01,0.72,0.5,77
13330090,2021-10-01,0.72,0.6,173
13330090,2021-10-01,0.72,0.7,349
13330090,2021-10-01,0.72,0.8,88
13330090,2021-10-01,0.72,0.9,154
13330090,2021-10-01,0.72,1.0,44
13330090,2021-10-01,0.72,1.1,26
13330090,2021-10-01,0.72,1.2,54
13330090,2021-10-01,0.72,1.3,461
13330090,2021-10-01,0.72,1.4,50
13330090,2021-10-01,0.72,1.5,6
13330090,2021-10-01,0.74,-1.2,2
13330090,2021-10-01,0.74,-1.1,1
13330090,2021-10-01,0.74,-0.8,1
13330090,2021-10-01,0.74,-0.7,2
13330090,2021-10-01,0.74,-0.6,4
13330090,2021-10-01,0.74,-0.5,8
13330090,2021-10-01,0.74,-0.4,100
13330090,2021-10-01,0.74,-0.3,100
13330090,2021-10-01,0.74,-0.2,103
13330090,2021-10-01,0.74,-0.1,248
13330090,2021-10-01,0.74,0.0,130
13330090,2021-10-01,0.74,0.1,107
13330090,2021-10-01,0.74,0.2,106
13330090,2021-10-01,0.74,0.3,195
13330090,2021-10-01,0.74,0.4,139
13330090,2021-10-01,0.74,0.5,60
13330090,2021-10-01,0.74,0.6,75
13330090,2021-10-01,0.74,0.7,47
13330090,2021-10-01,0.74,0.8,111
13330090,2021-10-01,0.74,0.9,147
13330090,2021-10-01,0.74,1.0,49
13330090,2021-10-01,0.74,1.1,26
13330090,2021-10-01,0.74,1.2,70
13330090,2021-10-01,0.74,1.3,328
13330090,2021-10-01,0.74,1.4,18
13330090,2021-10-01,0.76,-1.1,1
13330090,2021-10-01,0.76,-0.9,1
13330090,2021-10-01,0.76,-0.7,1
13330090,2021-10-01,0.76,-0.6,1
13330090,2021-10-01,0.76,-0.5,6
13330090,2021-10-01,0.76,-0.4,19
13330090,2021-10-01,0.76,-0.3,104
13330090,2021-10-01,0.76,-0.2,87
13330090,2021-10-01,0.76,-0.1,261
13330090,2021-10-01,0.76,0.0,118
13330090,2021-10-01,0.76,0.1,94
13330090,2021-10-01,0.76,0.2,155
13330090,2021-10-01,0.76,0.3,172
13330090,2021-10-01,0.76,0.4,99
13330090,2021-10-01,0.76,0.5,68
13330090,2021-10-01,0.76,0.6,59
13330090,2021-10-01,0.76,0.7,45
13330090,2021-10-01,0.76,0.8,180
13330090,2021-10-01,0.76,0.9,236
13330090,2021-10-01,0.76,1.0,59
13330090,2021-10-01,0.76,1.1,20
13330090,2021-10-01,0.76,1.2,228
13330090,2021-10-01,0.76,1.3,557
13330090,2021-10-01,0.76,1.4,7
13330090,2021-10-01,0.78,-0.8,1
13330090,2021-10-01,0.78,-0.6,4
13330090,2021-10-01,0.78,-0.5,10
13330090,2021-10-01,0.78,-0.4,20
13330090,2021-10-01,0.78,-0.3,80
13330090,2021-10-01,0.78,-0.2,86
13330090,2021-10-01,0.78,-0.1,149
13330090,2021-10-01,0.78,0.0,182
13330090,2021-10-01,0.78,0.1,106
13330090,2021-10-01,0.78,0.2,78
13330090,2021-10-01,0.78,0.3,141
13330090,2021-10-01,0.78,0.4,83
13330090,2021-10-01,0.78,0.5,43
13330090,2021-10-01,0.78,0.6,46
13330090,2021-10-01,0.78,0.7,33
13330090,2021-10-01,0.78,0.8,95
13330090,2021-10-01,0.78,0.9,276
13330090,2021-10-01,0.78,1.0,43
13330090,2021-10-01,0.78,1.1,16
13330090,2021-10-01,0.78,1.2,9
13330090,2021-10-01,0.78,1.3,9
13330090,2021-10-01,0.8,-0.8,1
13330090,2021-10-01,0.8,-0.7,1
13330090,2021-10-01,0.8,-0.6,3
13330090,2021-10-01,0.8,-0.5,11
13330090,2021-10-01,0.8,-0.4,16
13330090,2021-10-01,0.8,-0.3,44
13330090,2021-10-01,0.8,-0.2,52
13330090,2021-10-01,0.8,-0.1,115
13330090,2021-10-01,0.8,0.0,114
13330090,2021-10-01,0.8,0.1,92
13330090,2021-10-01,0.8,0.2,241
13330090,2021-10-01,0.8,0.3,191
13330090,2021-10-01,0.8,0.4,133
13330090,2021-10-01,0.8,0.5,45
13330090,2021-10-01,0.8,0.6,41
13330090,2021-10-01,0.8,0.7,24
13330090,2021-10-01,0.8,0.8,50
13330090,2021-10-01,0.8,0.9,247
13330090,2021-10-01,0.8,1.0,61
13330090,2021-10-01,0.8,1.1,5
13330090,2021-10-01,0.8,1.2,12
13330090,2021-10-01,0.8,1.5,1
13330090,2021-10-01,0.82,-0.5,47
13330090,2021-10-01,0.82,-0.4,13
13330090,2021-10-01,0.82,-0.3,96
13330090,2021-10-01,0.82,-0.2,71
13330090,2021-10-01,0.82,-0.1,105
13330090,2021-10-01,0.82,0.0,103
13330090,2021-10-01,0.82,0.1,81
13330090,2021-10-01,0.82,0.2,107
13330090,2021-10-01,0.82,0.3,399
13330090,2021-10-01,0.82,0.4,263
13330090,2021-10-01,0.82,0.5,36
13330090,2021-10-01,0.82,0.6,41
13330090,2021-10-01,0.82,0.7,31
13330090,2021-10-01,0.82,0.8,122
13330090,2021-10-01,0.82,0.9,226
13330090,2021-10-01,0.82,1.0,88
13330090,2021-10-01,0.82,1.1,4
13330090,2021-10-01,0.82,1.2,7
13330090,2021-10-01,0.82,1.3,1
13330090,2021-10-01,0.84,-0.8,1
13330090,2021-10-01,0.84,-0.6,2
13330090,2021-10-01,0.84,-0.5,20
13330090,2021-10-01,0.84,-0.4,18
13330090,2021-10-01,0.84,-0.3,174
13330090,2021-10-01,0.84,-0.2,57
13330090,2021-10-01,0.84,-0.1,112
13330090,2021-10-01,0.84,0.0,133
13330090,2021-10-01,0.84,0.1,72
13330090,2021-10-01,0.84,0.2,71
13330090,2021-10-01,0.84,0.3,573
13330090,2021-10-01,0.84,0.4,261
13330090,2021-10-01,0.84,0.5,36
13330090,2021-10-01,0.84,0.6,27
13330090,2021-10-01,0.84,0.7,35
13330090,2021-10-01,0.84,0.8,75
13330090,2021-10-01,0.84,0.9,480
13330090,2021-10-01,0.84,1.0,59
13330090,2021-10-01,0.84,1.1,17
13330090,2021-10-01,0.84,1.2,16
13330090,2021-10-01,0.86,-0.7,1
13330090,2021-10-01,0.86,-0.6,3
13330090,2021-10-01,0.86,-0.5,8
13330090,2021-10-01,0.86,-0.4,14
13330090,2021-10-01,0.86,-0.3,113
13330090,2021-10-01,0.86,-0.2,54
13330090,2021-10-01,0.86,-0.1,134
13330090,2021-10-01,0.86,0.0,97
13330090,2021-10-01,0.86,0.1,50
13330090,2021-10-01,0.86,0.2,50
13330090,2021-10-01,0.86,0.3,296
13330090,2021-10-01,0.86,0.4,98
13330090,2021-10-01,0.86,0.5,43
13330090,2021-10-01,0.86,0.6,34
13330090,2021-10-01,0.86,0.7,51
13330090,2021-10-01,0.86,0.8,27
13330090,2021-10-01,0.86,0.9,465
13330090,2021-10-01,0.86,1.0,57
13330090,2021-10-01,0.86,1.1,5
13330090,2021-10-01,0.86,1.2,2
13330090,2021-10-01,0.88,-1.1,1
13330090,2021-10-01,0.88,-1.0,1
13330090,2021-10-01,0.88,-0.9,2
13330090,2021-10-01,0.88,-0.6,1
13330090,2021-10-01,0.88,-0.5,10
13330090,2021-10-01,0.88,-0.4,6
13330090,2021-10-01,0.88,-0.3,140
13330090,2021-10-01,0.88,-0.2,60
13330090,2021-10-01,0.88,-0.1,170
13330090,2021-10-01,0.88,0.0,91
13330090,2021-10-01,0.88,0.1,54
13330090,2021-10-01,0.88,0.2,65
13330090,2021-10-01,0.88,0.3,300
13330090,2021-10-01,0.88,0.4,89
13330090,2021-10-01,0.88,0.5,42
13330090,2021-10-01,0.88,0.6,29
13330090,2021-10-01,0.88,0.7,10
13330090,2021-10-01,0.88,0.8,55
13330090,2021-10-01,0.88,0.9,675
13330090,2021-10-01,0.88,1.0,77
13330090,2021-10-01,0.88,1.1,3
13330090,2021-10-01,0.88,1.2,1
13330090,2021-10-01,0.9,-0.7,1
13330090,2021-10-01,0.9,-0.6,2
13330090,2021-10-01,0.9,-0.5,1
13330090,2021-10-01,0.9,-0.4,11
13330090,2021-10-01,0.9,-0.3,25
13330090,2021-10-01,0.9,-0.2,62
13330090,2021-10-01,0.9,-0.1,227
13330090,2021-10-01,0.9,0.0,89
13330090,2021-10-01,0.9,0.1,50
13330090,2021-10-01,0.9,0.2,69
13330090,2021-10-01,0.9,0.3,32
13330090,2021-10-01,0.9,0.4,62
13330090,2021-10-01,0.9,0.5,33
13330090,2021-10-01,0.9,0.6,32
13330090,2021-10-01,0.9,0.7,12
13330090,2021-10-01,0.9,0.8,13
13330090,2021-10-01,0.9,0.9,674
13330090,2021-10-01,0.9,1.0,23
13330090,2021-10-01,0.9,1.1,16
13330090,2021-10-01,0.92,-0.9,1
13330090,2021-10-01,0.92,-0.5,7
13330090,2021-10-01,0.92,-0.4,7
13330090,2021-10-01,0.92,-0.3,38
13330090,2021-10-01,0.92,-0.2,74
13330090,2021-10-01,0.92,-0.1,120
13330090,2021-10-01,0.92,0.0,274
13330090,2021-10-01,0.92,0.1,62
13330090,2021-10-01,0.92,0.2,65
13330090,2021-10-01,0.92,0.3,62
13330090,2021-10-01,0.92,0.4,123
13330090,2021-10-01,0.92,0.5,89
13330090,2021-10-01,0.92,0.6,22
13330090,2021-10-01,0.92,0.7,19
13330090,2021-10-01,0.92,0.8,14
13330090,2021-10-01,0.92,0.9,124
13330090,2021-10-01,0.92,1.0,6
13330090,2021-10-01,0.92,1.1,4
13330090,2021-10-01,0.94,-0.7,1
13330090,2021-10-01,0.94,-0.6,1
13330090,2021-10-01,0.94,-0.5,2
13330090,2021-10-01,0.94,-0.4,13
13330090,2021-10-01,0.94,-0.3,16
13330090,2021-10-01,0.94,-0.2,73
13330090,2021-10-01,0.94,-0.1,69
13330090,2021-10-01,0.94,0.0,60
13330090,2021-10-01,0.94,0.1,58
13330090,2021-10-01,0.94,0.2,75
13330090,2021-10-01,0.94,0.3,21
13330090,2021-10-01,0.94,0.4,95
13330090,2021-10-01,0.94,0.5,29
13330090,2021-10-01,0.94,0.6,20
13330090,2021-10-01,0.94,0.7,13
13330090,2021-10-01,0.94,0.8,17
13330090,2021-10-01,0.94,0.9,16
13330090,2021-10-01,0.94,1.0,4
13330090,2021-10-01,0.96,-0.6,1
13330090,2021-10-01,0.96,-0.5,1
13330090,2021-10-01,0.96,-0.4,2
13330090,2021-10-01,0.96,-0.3,24
13330090,2021-10-01,0.96,-0.2,43
13330090,2021-10-01,0.96,-0.1,82
13330090,2021-10-01,0.96,0.0,98
13330090,2021-10-01,0.96,0.1,44
13330090,2021-10-01,0.96,0.2,221
13330090,2021-10-01,0.96,0.3,18
13330090,2021-10-01,0.96,0.4,21
13330090,2021-10-01,0.96,0.5,42
13330090,2021-10-01,0.96,0.6,18
13330090,2021-10-01,0.96,0.7,9
13330090,2021-10-01,0.96,0.8,6
13330090,2021-10-01,0.96,0.9,13
13330090,2021-10-01,0.96,1.0,6
13330090,2021-10-01,0.96,1.1,1
13330090,2021-10-01,0.98,-0.5,2
13330090,2021-10-01,0.98,-0.4,7
13330090,2021-10-01,0.98,-0.3,19
13330090,2021-10-01,0.98,-0.2,32
13330090,2021-10-01,0.98,-0.1,98
13330090,2021-10-01,0.98,0.0,63
13330090,2021-10-01,0.98,0.1,44
13330090,2021-10-01,0.98,0.2,170
13330090,2021-10-01,0.98,0.3,21
13330090,2021-10-01,0.98,0.4,18
13330090,2021-10-01,0.98,0.5,28
13330090,2021-10-01,0.98,0.6,33
13330090,2021-10-01,0.98,0.7,9
13330090,2021-10-01,0.98,0.8,7
13330090,2021-10-01,0.98,0.9,19
13330090,2021-10-01,0.98,1.0,4
13330090,2021-10-01,0.98,1.1,1
13330090,2021-10-01,0.98,1.5,1
13330090,2021-10-01,0.98,1.7,1
13330090,2021-10-01,0.98,2.1,1
13330090,2021-10-01,1.0,-0.5,1
13330090,2021-10-01,1.0,-0.4,3
13330090,2021-10-01,1.0,-0.3,20
13330090,2021-10-01,1.0,-0.2,39
13330090,2021-10-01,1.0,-0.1,70
13330090,2021-10-01,1.0,0.0,68
13330090,2021-10-01,1.0,0.1,77
13330090,2021-10-01,1.0,0.2,369
13330090,2021-10-01,1.0,0.3,21
13330090,2021-10-01,1.0,0.4,14
