block_number,block_date,n_wallets,strategy,metric,quantile,value
20651994,2024-09-01,4693885,max_sharpe,alpha,0.5,-0.0002599526885185598
20651994,2024-09-01,4693885,max_sharpe,alpha,0.75,0.057394218747740824
20651994,2024-09-01,4693885,max_sharpe,alpha,0.9,0.18796901144547784
20651994,2024-09-01,4693885,max_sharpe,alpha,0.95,0.3043032740142535
20651994,2024-09-01,4693885,max_sharpe,alpha,0.99,1.026367782678331
20651994,2024-09-01,4693885,max_sharpe,excess_return,0.01,-0.6156804279049743
20651994,2024-09-01,4693885,max_sharpe,excess_return,0.05,-0.26160868577769275
20651994,2024-09-01,4693885,max_sharpe,excess_return,0.1,-0.13171029692187627
20651994,2024-09-01,4693885,max_sharpe,excess_return,0.25,-0.04394747496886577
20651994,2024-09-01,4693885,max_sharpe,excess_return,0.5,-0.01684292337010098
20651994,2024-09-01,4693885,max_sharpe,excess_return,0.75,0.05554180059855227
20651994,2024-09-01,4693885,max_sharpe,excess_return,0.9,0.1940294942561572
20651994,2024-09-01,4693885,max_sharpe,excess_return,0.95,0.31870221461893167
20651994,2024-09-01,4693885,max_sharpe,excess_return,0.99,1.0092213707258995
20651994,2024-09-01,4693885,mcap_weight,alpha,0.01,-0.3072442149662915
20651994,2024-09-01,4693885,mcap_weight,alpha,0.05,-0.09058808568061014
20651994,2024-09-01,4693885,mcap_weight,alpha,0.1,-0.04131718172476554
20651994,2024-09-01,4693885,mcap_weight,alpha,0.25,-0.0185314188651073
20651994,2024-09-01,4693885,mcap_weight,alpha,0.5,-0.00020793154026505943
20651994,2024-09-01,4693885,mcap_weight,alpha,0.75,0.03037470261454699
20651994,2024-09-01,4693885,mcap_weight,alpha,0.9,0.12812106897599768
20651994,2024-09-01,4693885,mcap_weight,alpha,0.95,0.2465076804838218
20651994,2024-09-01,4693885,mcap_weight,alpha,0.99,0.9396248083287283
20651994,2024-09-01,4693885,mcap_weight,excess_return,0.01,-0.36523106452742504
20651994,2024-09-01,4693885,mcap_weight,excess_return,0.05,-0.09796666012578298
20651994,2024-09-01,4693885,mcap_weight,excess_return,0.1,-0.04462892998421504
20651994,2024-09-01,4693885,mcap_weight,excess_return,0.25,-0.04205569999163563
20651994,2024-09-01,4693885,mcap_weight,excess_return,0.5,-0.015116236566474227
20651994,2024-09-01,4693885,mcap_weight,excess_return,0.75,0.04410467873470645
20651994,2024-09-01,4693885,mcap_weight,excess_return,0.9,0.13027468615349796
20651994,2024-09-01,4693885,mcap_weight,excess_return,0.95,0.25783917492735287
20651994,2024-09-01,4693885,mcap_weight,excess_return,0.99,0.9314569956204974
20651994,2024-09-01,4693885,safer_risk,alpha,0.01,-0.29822946581653836
20651994,2024-09-01,4693885,safer_risk,alpha,0.05,-0.14886864434125482
20651994,2024-09-01,4693885,safer_risk,alpha,0.1,-0.07978922059455608
20651994,2024-09-01,4693885,safer_risk,alpha,0.25,-0.0243107326114778
20651994,2024-09-01,4693885,safer_risk,alpha,0.5,0.004415557110356621
20651994,2024-09-01,4693885,safer_risk,alpha,0.75,0.05689617015780646
20651994,2024-09-01,4693885,safer_risk,alpha,0.9,0.1586239400036003
20651994,2024-09-01,4693885,safer_risk,alpha,0.95,0.28069159812705713
20651994,2024-09-01,4693885,safer_risk,alpha,0.99,0.9113252312680784
20651994,2024-09-01,4693885,safer_risk,excess_return,0.01,-0.34843277496854475
20651994,2024-09-01,4693885,safer_risk,excess_return,0.05,-0.1554449281385021
20651994,2024-09-01,4693885,safer_risk,excess_return,0.1,-0.08533958039477943
20651994,2024-09-01,4693885,safer_risk,excess_return,0.25,-0.04151071218481008
20651994,2024-09-01,4693885,safer_risk,excess_return,0.5,-0.0015421957725844301
20651994,2024-09-01,4693885,safer_risk,excess_return,0.75,0.05553311322107444
20651994,2024-09-01,4693885,safer_risk,excess_return,0.9,0.16112872372823062
20651994,2024-09-01,4693885,safer_risk,excess_return,0.95,0.28927230745406746
20651994,2024-09-01,4693885,safer_risk,excess_return,0.99,0.9099976601836373
20866919,2024-10-01,4793311,baseline,alpha,0.01,-0.42492763424441965
20866919,2024-10-01,4793311,baseline,alpha,0.05,-0.26653658543654785
20866919,2024-10-01,4793311,baseline,alpha,0.1,-0.20742803187006686
20866919,2024-10-01,4793311,baseline,alpha,0.25,-0.1542008709936665
20866919,2024-10-01,4793311,baseline,alpha,0.5,-0.08453588667489939
20866919,2024-10-01,4793311,baseline,alpha,0.75,-0.010951587006106756
20866919,2024-10-01,4793311,baseline,alpha,0.9,0.045015477616539304
20866919,2024-10-01,4793311,baseline,alpha,0.95,0.19201373331372534
20866919,2024-10-01,4793311,baseline,alpha,0.99,0.9729722644758813
20866919,2024-10-01,4793311,baseline,excess_return,0.01,-0.4155783751954711
20866919,2024-10-01,4793311,baseline,excess_return,0.05,-0.26484250881472354
20866919,2024-10-01,4793311,baseline,excess_return,0.1,-0.20242428750182428
20866919,2024-10-01,4793311,baseline,excess_return,0.25,-0.14876589527961248
20866919,2024-10-01,4793311,baseline,excess_return,0.5,-0.09009861274756759
20866919,2024-10-01,4793311,baseline,excess_return,0.75,-0.049338198072777506
20866919,2024-10-01,4793311,baseline,excess_return,0.9,0.02436151511465179
20866919,2024-10-01,4793311,baseline,excess_return,0.95,0.18368003747886008
20866919,2024-10-01,4793311,baseline,excess_return,0.99,0.9618786369976701
20866919,2024-10-01,4793311,better_return,alpha,0.01,-0.41998421324940943
20866919,2024-10-01,4793311,better_return,alpha,0.05,-0.2694941640198768
20866919,2024-10-01,4793311,better_return,alpha,0.1,-0.20718001828154103
20866919,2024-10-01,4793311,better_return,alpha,0.25,-0.15226429722234616
20866919,2024-10-01,4793311,better_return,alpha,0.5,-0.08285713526291645
20866919,2024-10-01,4793311,better_return,alpha,0.75,-0.013085530904198447
20866919,2024-10-01,4793311,better_return,alpha,0.9,0.05179021775907492
20866919,2024-10-01,4793311,better_return,alpha,0.95,0.22421153097239527
20866919,2024-10-01,4793311,better_return,alpha,0.99,0.9690083872733736
20866919,2024-10-01,4793311,better_return,excess_return,0.01,-0.41464761363511204
20866919,2024-10-01,4793311,better_return,excess_return,0.05,-0.2666233828087612
20866919,2024-10-01,4793311,better_return,excess_return,0.1,-0.2111688237847159
20866919,2024-10-01,4793311,better_return,excess_return,0.25,-0.1518071540018459
20866919,2024-10-01,4793311,better_return,excess_return,0.5,-0.0925967473619621
20866919,2024-10-01,4793311,better_return,excess_return,0.75,-0.05129459833464822
20866919,2024-10-01,4793311,better_return,excess_return,0.9,0.031006808083214987
20866919,2024-10-01,4793311,better_return,excess_return,0.95,0.21783270664239385
20866919,2024-10-01,4793311,better_return,excess_return,0.99,0.9758615093314092
20866919,2024-10-01,4793311,equal_weight,alpha,0.01,-0.3462579438820226
20866919,2024-10-01,4793311,equal_weight,alpha,0.05,-0.23137586580826214
20866919,2024-10-01,4793311,equal_weight,alpha,0.1,-0.20783033034319173
20866919,2024-10-01,4793311,equal_weight,alpha,0.25,-0.1368505564643246
20866919,2024-10-01,4793311,equal_weight,alpha,0.5,-0.07910730851383808
20866919,2024-10-01,4793311,equal_weight,alpha,0.75,-0.02078395697446686
20866919,2024-10-01,4793311,equal_weight,alpha,0.9,0.05956607092192488
20866919,2024-10-01,4793311,equal_weight,alpha,0.95,0.22134599247185702
20866919,2024-10-01,4793311,equal_weight,alpha,0.99,0.7980515887974903
20866919,2024-10-01,4793311,equal_weight,excess_return,0.01,-0.3400795460665258
20866919,2024-10-01,4793311,equal_weight,excess_return,0.05,-0.23276734493047851
20866919,2024-10-01,4793311,equal_weight,excess_return,0.1,-0.20050940114896332
20866919,2024-10-01,4793311,equal_weight,excess_return,0.25,-0.14033264950551733
20866919,2024-10-01,4793311,equal_weight,excess_return,0.5,-0.09074882531084238
20866919,2024-10-01,4793311,equal_weight,excess_return,0.75,-0.05311270153468173
20866919,2024-10-01,4793311,equal_weight,excess_return,0.9,0.04710926017005812
20866919,2024-10-01,4793311,equal_weight,excess_return,0.95,0.21508196900211107
20866919,2024-10-01,4793311,equal_weight,excess_return,0.99,0.8088079181315454
20866919,2024-10-01,4793311,max_sharpe,alpha,0.01,-0.4806095171304877
20866919,2024-10-01,4793311,max_sharpe,alpha,0.05,-0.2918891841620357
20866919,2024-10-01,4793311,max_sharpe,alpha,0.1,-0.23430541551933404
20866919,2024-10-01,4793311,max_sharpe,alpha,0.25,-0.16549135205681592
20866919,2024-10-01,4793311,max_sharpe,alpha,0.5,-0.09069897077660576
20866919,2024-10-01,4793311,max_sharpe,alpha,0.75,-0.01057193833559995
20866919,2024-10-01,4793311,max_sharpe,alpha,0.9,0.04566857343754148
20866919,2024-10-01,4793311,max_sharpe,alpha,0.95,0.18031914268495292
20866919,2024-10-01,4793311,max_sharpe,alpha,0.99,1.0497042743035134
20866919,2024-10-01,4793311,max_sharpe,excess_return,0.01,-0.47611906412799554
20866919,2024-10-01,4793311,max_sharpe,excess_return,0.05,-0.2919796931008926
20866919,2024-10-01,4793311,max_sharpe,excess_return,0.1,-0.232935939917003
20866919,2024-10-01,4793311,max_sharpe,excess_return,0.25,-0.1584350395723395
20866919,2024-10-01,4793311,max_sharpe,excess_return,0.5,-0.09653940938051608
20866919,2024-10-01,4793311,max_sharpe,excess_return,0.75,-0.058280394168689686
20866919,2024-10-01,4793311,max_sharpe,excess_return,0.9,0.031738797333091706
20866919,2024-10-01,4793311,max_sharpe,excess_return,0.95,0.16838115844220147
20866919,2024-10-01,4793311,max_sharpe,excess_return,0.99,1.0138546066736605
20866919,2024-10-01,4793311,mcap_weight,alpha,0.01,-0.36406188164646935
20866919,2024-10-01,4793311,mcap_weight,alpha,0.05,-0.2298621616754904
20866919,2024-10-01,4793311,mcap_weight,alpha,0.1,-0.20928946053752423
20866919,2024-10-01,4793311,mcap_weight,alpha,0.25,-0.1313177697696808
20866919,2024-10-01,4793311,mcap_weight,alpha,0.5,-0.06165191046094677
20866919,2024-10-01,4793311,mcap_weight,alpha,0.75,-0.001830332220500069
20866919,2024-10-01,4793311,mcap_weight,alpha,0.9,0.0004870454265564554
20866919,2024-10-01,4793311,mcap_weight,alpha,0.95,0.069596589995062
20866919,2024-10-01,4793311,mcap_weight,alpha,0.99,0.6291425682520211
20866919,2024-10-01,4793311,mcap_weight,excess_return,0.01,-0.3516999251736328
20866919,2024-10-01,4793311,mcap_weight,excess_return,0.05,-0.2250370173872227
20866919,2024-10-01,4793311,mcap_weight,excess_return,0.1,-0.18734479481699562
20866919,2024-10-01,4793311,mcap_weight,excess_return,0.25,-0.12658491040487474
20866919,2024-10-01,4793311,mcap_weight,excess_return,0.5,-0.07809930048462166
20866919,2024-10-01,4793311,mcap_weight,excess_return,0.75,-0.06556784057898202
20866919,2024-10-01,4793311,mcap_weight,excess_return,0.9,-0.01593701567720895
20866919,2024-10-01,4793311,mcap_weight,excess_return,0.95,0.050741927342555004
20866919,2024-10-01,4793311,mcap_weight,excess_return,0.99,0.6453932245171745
20866919,2024-10-01,4793311,safer_risk,alpha,0.01,-0.3946222916781534
20866919,2024-10-01,4793311,safer_risk,alpha,0.05,-0.24580446282039858
20866919,2024-10-01,4793311,safer_risk,alpha,0.1,-0.2093223825458484
20866919,2024-10-01,4793311,safer_risk,alpha,0.25,-0.14107886390802116
20866919,2024-10-01,4793311,safer_risk,alpha,0.5,-0.07351304353788446
20866919,2024-10-01,4793311,safer_risk,alpha,0.75,-0.011214856725659165
20866919,2024-10-01,4793311,safer_risk,alpha,0.9,0.04734739344675079
20866919,2024-10-01,4793311,safer_risk,alpha,0.95,0.17821796293147818
20866919,2024-10-01,4793311,safer_risk,alpha,0.99,0.8748818040783991
20866919,2024-10-01,4793311,safer_risk,excess_return,0.01,-0.38258275571387707
20866919,2024-10-01,4793311,safer_risk,excess_return,0.05,-0.24577577186041788
20866919,2024-10-01,4793311,safer_risk,excess_return,0.1,-0.19192618414948248
20866919,2024-10-01,4793311,safer_risk,excess_return,0.25,-0.1422266439654824
20866919,2024-10-01,4793311,safer_risk,excess_return,0.5,-0.0869886624507783
20866919,2024-10-01,4793311,safer_risk,excess_return,0.75,-0.049740665969574716
20866919,2024-10-01,4793311,safer_risk,excess_return,0.9,0.021811600058216585
20866919,2024-10-01,4793311,safer_risk,excess_return,0.95,0.16491340837700075
20866919,2024-10-01,4793311,safer_risk,excess_return,0.99,0.8578908682645594
21089069,2024-11-01,4748515,baseline,alpha,0.01,-0.8237179877671443
21089069,2024-11-01,4748515,baseline,alpha,0.05,-0.5476917565286935
21089069,2024-11-01,4748515,baseline,alpha,0.1,-0.4737106544975107
21089069,2024-11-01,4748515,baseline,alpha,0.25,-0.2821733736043208
21089069,2024-11-01,4748515,baseline,alpha,0.5,-0.10921704492956663
21089069,2024-11-01,4748515,baseline,alpha,0.75,-0.013250267193589767
21089069,2024-11-01,4748515,baseline,alpha,0.9,0.10168103531719642
21089069,2024-11-01,4748515,baseline,alpha,0.95,0.3056980834889031
21089069,2024-11-01,4748515,baseline,alpha,0.99,0.9884468928458287
21089069,2024-11-01,4748515,baseline,excess_return,0.01,-0.6627320337133358
21089069,2024-11-01,4748515,baseline,excess_return,0.05,-0.41273843213773326
21089069,2024-11-01,4748515,baseline,excess_return,0.1,-0.3450611340647927
21089069,2024-11-01,4748515,baseline,excess_return,0.25,-0.2555949154458444
21089069,2024-11-01,4748515,baseline,excess_return,0.5,-0.17288787972785302
21089069,2024-11-01,4748515,baseline,excess_return,0.75,-0.04723413631545981
21089069,2024-11-01,4748515,baseline,excess_return,0.9,0.1217778770515987
21089069,2024-11-01,4748515,baseline,excess_return,0.95,0.31721607566924315
21089069,2024-11-01,4748515,baseline,excess_return,0.99,0.9487231425133852
21089069,2024-11-01,4748515,better_return,alpha,0.01,-0.808721106943814
21089069,2024-11-01,4748515,better_return,alpha,0.05,-0.5368787437479388
21089069,2024-11-01,4748515,better_return,alpha,0.1,-0.42468211776926806
21089069,2024-11-01,4748515,better_return,alpha,0.25,-0.23843874512502072
21089069,2024-11-01,4748515,better_return,alpha,0.5,-0.10868584608697779
21089069,2024-11-01,4748515,better_return,alpha,0.75,-0.006211647734687527
21089069,2024-11-01,4748515,better_return,alpha,0.9,0.09652529840809207
21089069,2024-11-01,4748515,better_return,alpha,0.95,0.28010153370457436
21089069,2024-11-01,4748515,better_return,alpha,0.99,1.0176729416463133
21089069,2024-11-01,4748515,better_return,excess_return,0.01,-0.6298980530161735
21089069,2024-11-01,4748515,better_return,excess_return,0.05,-0.41347544752470555
21089069,2024-11-01,4748515,better_return,excess_return,0.1,-0.34013796109843075
21089069,2024-11-01,4748515,better_return,excess_return,0.25,-0.24488459518804095
21089069,2024-11-01,4748515,better_return,excess_return,0.5,-0.16852854432747733
21089069,2024-11-01,4748515,better_return,excess_return,0.75,-0.04992111034294089
21089069,2024-11-01,4748515,better_return,excess_return,0.9,0.09959508653670146
21089069,2024-11-01,4748515,better_return,excess_return,0.95,0.2808715387798696
21089069,2024-11-01,4748515,better_return,excess_return,0.99,0.9781041288883747
21089069,2024-11-01,4748515,equal_weight,alpha,0.01,-0.6437069136131991
21089069,2024-11-01,4748515,equal_weight,alpha,0.05,-0.44027717989353576
21089069,2024-11-01,4748515,equal_weight,alpha,0.1,-0.34657615889472204
21089069,2024-11-01,4748515,equal_weight,alpha,0.25,-0.2382802386493442
21089069,2024-11-01,4748515,equal_weight,alpha,0.5,-0.11016563007965137
21089069,2024-11-01,4748515,equal_weight,alpha,0.75,-0.0018528639234249092
21089069,2024-11-01,4748515,equal_weight,alpha,0.9,0.12475680836232536
21089069,2024-11-01,4748515,equal_weight,alpha,0.95,0.3124724834290556
21089069,2024-11-01,4748515,equal_weight,alpha,0.99,1.0860124547036083
21089069,2024-11-01,4748515,equal_weight,excess_return,0.01,-0.5180027539621254
21089069,2024-11-01,4748515,equal_weight,excess_return,0.05,-0.3804643872208544
21089069,2024-11-01,4748515,equal_weight,excess_return,0.1,-0.31259809288857604
21089069,2024-11-01,4748515,equal_weight,excess_return,0.25,-0.2446367766462365
21089069,2024-11-01,4748515,equal_weight,excess_return,0.5,-0.1500490770054952
21089069,2024-11-01,4748515,equal_weight,excess_return,0.75,-0.04656845259124154
21089069,2024-11-01,4748515,equal_weight,excess_return,0.9,0.10767874789700814
21089069,2024-11-01,4748515,equal_weight,excess_return,0.95,0.2980957055002942
21089069,2024-11-01,4748515,equal_weight,excess_return,0.99,0.8731977343550503
21089069,2024-11-01,4748515,max_sharpe,alpha,0.01,-0.8440882939311811
21089069,2024-11-01,4748515,max_sharpe,alpha,0.05,-0.5702667394441946
21089069,2024-11-01,4748515,max_sharpe,alpha,0.1,-0.4498022721303285
21089069,2024-11-01,4748515,max_sharpe,alpha,0.25,-0.2521356506499577
21089069,2024-11-01,4748515,max_sharpe,alpha,0.5,-0.12213941928559613
21089069,2024-11-01,4748515,max_sharpe,alpha,0.75,-0.01546127620757684
21089069,2024-11-01,4748515,max_sharpe,alpha,0.9,0.07913202258692675
21089069,2024-11-01,4748515,max_sharpe,alpha,0.95,0.2706212650331198
21089069,2024-11-01,4748515,max_sharpe,alpha,0.99,0.8878626473286721
21089069,2024-11-01,4748515,max_sharpe,excess_return,0.01,-0.6670218368960434
21089069,2024-11-01,4748515,max_sharpe,excess_return,0.05,-0.4258040800281798
21089069,2024-11-01,4748515,max_sharpe,excess_return,0.1,-0.33872239572171436
21089069,2024-11-01,4748515,max_sharpe,excess_return,0.25,-0.24523204192638892
21089069,2024-11-01,4748515,max_sharpe,excess_return,0.5,-0.13689349969013342
21089069,2024-11-01,4748515,max_sharpe,excess_return,0.75,-0.02902791397197746
21089069,2024-11-01,4748515,max_sharpe,excess_return,0.9,0.10426117450554706
21089069,2024-11-01,4748515,max_sharpe,excess_return,0.95,0.21485763212853293
21089069,2024-11-01,4748515,max_sharpe,excess_return,0.99,0.9653136931777406
21089069,2024-11-01,4748515,mcap_weight,alpha,0.01,-0.732885409167423
21089069,2024-11-01,4748515,mcap_weight,alpha,0.05,-0.48563957188288087
21089069,2024-11-01,4748515,mcap_weight,alpha,0.1,-0.451752792266788
21089069,2024-11-01,4748515,mcap_weight,alpha,0.25,-0.1991042190831755
21089069,2024-11-01,4748515,mcap_weight,alpha,0.5,-0.058596370211458804
21089069,2024-11-01,4748515,mcap_weight,alpha,0.75,0.0008482936198786871
21089069,2024-11-01,4748515,mcap_weight,alpha,0.9,0.04677678755242731
21089069,2024-11-01,4748515,mcap_weight,alpha,0.95,0.25651209679803566
21089069,2024-11-01,4748515,mcap_weight,alpha,0.99,0.9083652217673668
21089069,2024-11-01,4748515,mcap_weight,excess_return,0.01,-0.5751036336396057
21089069,2024-11-01,4748515,mcap_weight,excess_return,0.05,-0.34493773285883633
